"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Relative Humidity Avg. (%)","Relative Humidity Avg. Source Flag","Relative Humidity Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)"
"Calgary Int'L CS","01-October-2021","4.9","ACTUAL","100.0","16.2","ACTUAL","100.0","11.6","AGGREGATED","100.0","39.2","AGGREGATED","100.0","10.9","AGGREGATED","100.0"
"Calgary Int'L CS","02-October-2021","0.4","ACTUAL","100.0","18.6","ACTUAL","100.0","9.3","AGGREGATED","100.0","44.0","AGGREGATED","100.0","12.7","AGGREGATED","100.0"
"Calgary Int'L CS","03-October-2021","3.0","ACTUAL","100.0","20.3","ACTUAL","100.0","11.7","AGGREGATED","100.0","42.8","AGGREGATED","100.0","14.6","AGGREGATED","100.0"
"Calgary Int'L CS","04-October-2021","-2.1","ACTUAL","100.0","14.0","ACTUAL","100.0","6.0","AGGREGATED","100.0","63.6","AGGREGATED","100.0","7.4","AGGREGATED","100.0"
"Calgary Int'L CS","05-October-2021","1.9","ACTUAL","100.0","23.4","ACTUAL","100.0","12.4","AGGREGATED","100.0","43.8","AGGREGATED","100.0","14.1","AGGREGATED","100.0"
"Calgary Int'L CS","06-October-2021","1.2","ACTUAL","100.0","12.9","ACTUAL","100.0","6.0","AGGREGATED","100.0","63.4","AGGREGATED","100.0","13.7","AGGREGATED","100.0"
"Calgary Int'L CS","07-October-2021","-2.7","ACTUAL","100.0","13.3","ACTUAL","100.0","5.7","AGGREGATED","100.0","52.8","AGGREGATED","100.0","11.5","AGGREGATED","100.0"
"Calgary Int'L CS","08-October-2021","-3.9","ACTUAL","100.0","12.4","ACTUAL","100.0","4.2","AGGREGATED","100.0","39.0","AGGREGATED","100.0","6.9","AGGREGATED","100.0"
"Calgary Int'L CS","09-October-2021","-2.8","ACTUAL","100.0","17.5","ACTUAL","100.0","8.2","AGGREGATED","100.0","36.1","AGGREGATED","100.0","13.2","AGGREGATED","100.0"
"Calgary Int'L CS","10-October-2021","-0.5","ACTUAL","100.0","13.9","ACTUAL","100.0","5.3","AGGREGATED","100.0","62.8","AGGREGATED","100.0","18.5","AGGREGATED","100.0"
"Calgary Int'L CS","11-October-2021","-5.4","ACTUAL","100.0","6.4","ACTUAL","100.0","-0.1","AGGREGATED","100.0","70.1","AGGREGATED","100.0","9.7","AGGREGATED","100.0"
"Calgary Int'L CS","12-October-2021","-7.5","ACTUAL","100.0","9.7","ACTUAL","100.0","0.1","AGGREGATED","100.0","57.2","AGGREGATED","100.0","14.3","AGGREGATED","100.0"
"Calgary Int'L CS","13-October-2021","-8.3","ACTUAL","100.0","5.0","ACTUAL","100.0","-0.4","AGGREGATED","100.0","73.9","AGGREGATED","100.0","13.2","AGGREGATED","100.0"
"Calgary Int'L CS","14-October-2021","-6.2","ACTUAL","100.0","10.5","ACTUAL","100.0","3.2","AGGREGATED","100.0","55.5","AGGREGATED","100.0","13.0","AGGREGATED","100.0"
"Calgary Int'L CS","15-October-2021","-4.0","ACTUAL","100.0","14.9","ACTUAL","100.0","6.5","AGGREGATED","100.0","42.7","AGGREGATED","100.0","14.6","AGGREGATED","100.0"
"Calgary Int'L CS","16-October-2021","4.2","ACTUAL","100.0","19.0","ACTUAL","100.0","10.7","AGGREGATED","100.0","45.1","AGGREGATED","100.0","12.1","AGGREGATED","100.0"
"Calgary Int'L CS","17-October-2021","-0.4","ACTUAL","100.0","22.9","ACTUAL","100.0","10.3","AGGREGATED","100.0","47.5","AGGREGATED","100.0","11.6","AGGREGATED","100.0"
"Calgary Int'L CS","18-October-2021","-0.1","ACTUAL","100.0","5.8","ACTUAL","100.0","3.5","AGGREGATED","100.0","80.1","AGGREGATED","100.0","13.5","AGGREGATED","100.0"
"Calgary Int'L CS","19-October-2021","1.5","ACTUAL","100.0","9.7","ACTUAL","100.0","4.3","AGGREGATED","100.0","73.2","AGGREGATED","100.0","21.6","AGGREGATED","100.0"
"Calgary Int'L CS","20-October-2021","-1.7","ACTUAL","100.0","9.4","ACTUAL","100.0","3.2","AGGREGATED","100.0","74.0","AGGREGATED","100.0","16.1","AGGREGATED","100.0"
"Calgary Int'L CS","21-October-2021","2.7","ACTUAL","100.0","16.2","ACTUAL","100.0","9.9","AGGREGATED","100.0","45.0","AGGREGATED","100.0","14.3","AGGREGATED","100.0"
"Calgary Int'L CS","22-October-2021","-1.7","ACTUAL","100.0","13.4","ACTUAL","100.0","6.3","AGGREGATED","100.0","63.8","AGGREGATED","100.0","11.4","AGGREGATED","100.0"
"Calgary Int'L CS","23-October-2021","1.0","ACTUAL","100.0","9.5","ACTUAL","100.0","4.8","AGGREGATED","100.0","93.8","AGGREGATED","100.0","14.6","AGGREGATED","100.0"
"Calgary Int'L CS","24-October-2021","-3.4","ACTUAL","100.0","10.2","ACTUAL","100.0","4.3","AGGREGATED","100.0","74.1","AGGREGATED","100.0","12.3","AGGREGATED","100.0"
"Calgary Int'L CS","25-October-2021","1.5","ACTUAL","100.0","13.2","ACTUAL","100.0","6.5","AGGREGATED","100.0","58.4","AGGREGATED","100.0","14.8","AGGREGATED","100.0"
"Calgary Int'L CS","26-October-2021","-0.9","ACTUAL","100.0","13.2","ACTUAL","100.0","6.2","AGGREGATED","100.0","46.8","AGGREGATED","100.0","13.6","AGGREGATED","100.0"
"Calgary Int'L CS","27-October-2021","-0.2","ACTUAL","100.0","11.5","ACTUAL","100.0","6.2","AGGREGATED","100.0","42.6","AGGREGATED","100.0","21.8","AGGREGATED","100.0"
"Calgary Int'L CS","28-October-2021","-1.9","ACTUAL","100.0","10.0","ACTUAL","100.0","3.7","AGGREGATED","100.0","57.6","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Calgary Int'L CS","29-October-2021","-1.6","ACTUAL","100.0","3.7","ACTUAL","100.0","1.7","AGGREGATED","100.0","83.4","AGGREGATED","100.0","12.5","AGGREGATED","100.0"
"Calgary Int'L CS","30-October-2021","-7.3","ACTUAL","100.0","1.8","ACTUAL","100.0","-2.3","AGGREGATED","100.0","64.2","AGGREGATED","100.0","10.6","AGGREGATED","100.0"
"Calgary Int'L CS","31-October-2021","-10.6","ACTUAL","100.0","2.1","ACTUAL","100.0","-5.4","AGGREGATED","100.0","69.3","AGGREGATED","100.0","7.2","AGGREGATED","100.0"
"Calgary Int'L CS","01-November-2021","-10.9","ACTUAL","100.0","-0.9","ACTUAL","100.0","-6.7","AGGREGATED","100.0","77.0","AGGREGATED","100.0","13.5","AGGREGATED","100.0"
"Calgary Int'L CS","02-November-2021","-8.4","ACTUAL","100.0","14.3","ACTUAL","100.0","2.0","AGGREGATED","100.0","58.9","AGGREGATED","100.0","8.3","AGGREGATED","100.0"
"Calgary Int'L CS","03-November-2021","-4.3","ACTUAL","100.0","14.5","ACTUAL","100.0","5.7","AGGREGATED","100.0","58.6","AGGREGATED","100.0","12.9","AGGREGATED","100.0"
"Calgary Int'L CS","04-November-2021","-1.7","ACTUAL","100.0","17.3","ACTUAL","100.0","7.9","AGGREGATED","100.0","57.6","AGGREGATED","100.0","11.4","AGGREGATED","100.0"
"Calgary Int'L CS","05-November-2021","-0.4","ACTUAL","100.0","13.6","ACTUAL","100.0","9.0","AGGREGATED","100.0","39.1","AGGREGATED","100.0","16.6","AGGREGATED","100.0"
"Calgary Int'L CS","06-November-2021","-4.8","ACTUAL","100.0","8.0","ACTUAL","100.0","2.2","AGGREGATED","100.0","47.8","AGGREGATED","100.0","12.4","AGGREGATED","100.0"
"Calgary Int'L CS","07-November-2021","-6.4","ACTUAL","100.0","6.3","ACTUAL","100.0","0.3","AGGREGATED","100.0","49.9","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Calgary Int'L CS","08-November-2021","-4.6","ACTUAL","100.0","6.2","ACTUAL","100.0","1.0","AGGREGATED","100.0","41.9","AGGREGATED","100.0","16.7","AGGREGATED","100.0"
"Calgary Int'L CS","09-November-2021","-6.4","ACTUAL","100.0","6.7","ACTUAL","100.0","-1.4","AGGREGATED","100.0","63.9","AGGREGATED","100.0","13.5","AGGREGATED","100.0"
"Calgary Int'L CS","10-November-2021","-1.3","ACTUAL","100.0","6.7","ACTUAL","100.0","2.6","AGGREGATED","100.0","33.4","AGGREGATED","100.0","19.1","AGGREGATED","100.0"
"Calgary Int'L CS","11-November-2021","-6.4","ACTUAL","100.0","4.7","ACTUAL","100.0","-1.1","AGGREGATED","100.0","41.9","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Calgary Int'L CS","12-November-2021","-4.1","ACTUAL","100.0","15.6","ACTUAL","100.0","1.6","AGGREGATED","100.0","63.4","AGGREGATED","100.0","13.4","AGGREGATED","100.0"
"Calgary Int'L CS","13-November-2021","-2.7","ACTUAL","100.0","9.0","ACTUAL","100.0","3.2","AGGREGATED","100.0","49.1","AGGREGATED","100.0","15.5","AGGREGATED","100.0"
"Calgary Int'L CS","14-November-2021","-0.8","ACTUAL","100.0","10.7","ACTUAL","100.0","2.9","AGGREGATED","100.0","65.9","AGGREGATED","100.0","10.0","AGGREGATED","100.0"
"Calgary Int'L CS","15-November-2021","-0.5","ACTUAL","100.0","6.4","ACTUAL","100.0","1.4","AGGREGATED","100.0","91.7","AGGREGATED","100.0","11.1","AGGREGATED","100.0"
"Calgary Int'L CS","16-November-2021","-6.8","ACTUAL","100.0","4.1","ACTUAL","100.0","-2.5","AGGREGATED","100.0","65.0","AGGREGATED","100.0","39.9","AGGREGATED","100.0"
"Calgary Int'L CS","17-November-2021","-12.8","ACTUAL","100.0","1.7","ACTUAL","100.0","-5.1","AGGREGATED","100.0","56.0","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Calgary Int'L CS","18-November-2021","-7.2","ACTUAL","100.0","3.9","ACTUAL","100.0","-0.6","AGGREGATED","100.0","44.0","AGGREGATED","100.0","11.6","AGGREGATED","100.0"
"Calgary Int'L CS","19-November-2021","-9.6","ACTUAL","100.0","4.7","ACTUAL","100.0","-3.5","AGGREGATED","100.0","64.3","AGGREGATED","100.0","5.5","AGGREGATED","100.0"
"Calgary Int'L CS","20-November-2021","-10.1","ACTUAL","100.0","6.6","ACTUAL","100.0","-2.9","AGGREGATED","100.0","58.7","AGGREGATED","100.0","18.6","AGGREGATED","100.0"
"Calgary Int'L CS","21-November-2021","-10.0","ACTUAL","100.0","6.9","ACTUAL","100.0","-1.4","AGGREGATED","100.0","56.9","AGGREGATED","100.0","16.2","AGGREGATED","100.0"
"Calgary Int'L CS","22-November-2021","0.7","ACTUAL","100.0","14.8","ACTUAL","100.0","6.3","AGGREGATED","100.0","37.6","AGGREGATED","100.0","11.8","AGGREGATED","100.0"
"Calgary Int'L CS","23-November-2021","-8.7","ACTUAL","100.0","4.6","ACTUAL","100.0","-1.6","AGGREGATED","100.0","70.1","AGGREGATED","100.0","13.3","AGGREGATED","100.0"
"Calgary Int'L CS","24-November-2021","-10.3","ACTUAL","100.0","2.8","ACTUAL","100.0","-4.2","AGGREGATED","100.0","72.7","AGGREGATED","100.0","10.6","AGGREGATED","100.0"
"Calgary Int'L CS","25-November-2021","0.3","ACTUAL","100.0","13.4","ACTUAL","100.0","7.4","AGGREGATED","100.0","40.4","AGGREGATED","100.0","17.0","AGGREGATED","100.0"
"Calgary Int'L CS","26-November-2021","-5.3","ACTUAL","100.0","11.3","ACTUAL","100.0","5.2","AGGREGATED","100.0","50.9","AGGREGATED","100.0","15.4","AGGREGATED","100.0"
"Calgary Int'L CS","27-November-2021","-3.8","ACTUAL","100.0","0.6","ACTUAL","100.0","-2.0","AGGREGATED","100.0","92.1","AGGREGATED","100.0","14.1","AGGREGATED","100.0"
"Calgary Int'L CS","28-November-2021","-5.0","ACTUAL","100.0","14.5","ACTUAL","100.0","4.2","AGGREGATED","100.0","70.4","AGGREGATED","100.0","8.1","AGGREGATED","100.0"
"Calgary Int'L CS","29-November-2021","-1.0","ACTUAL","100.0","9.9","ACTUAL","100.0","3.8","AGGREGATED","100.0","57.2","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Calgary Int'L CS","30-November-2021","-0.7","ACTUAL","100.0","9.6","ACTUAL","100.0","4.4","AGGREGATED","100.0","53.8","AGGREGATED","100.0","9.1","AGGREGATED","100.0"
"Calgary Int'L CS","01-December-2021","-0.6","ACTUAL","100.0","12.9","ACTUAL","100.0","3.7","AGGREGATED","100.0","75.2","AGGREGATED","100.0","12.1","AGGREGATED","100.0"
"Calgary Int'L CS","02-December-2021","-3.9","ACTUAL","100.0","2.2","ACTUAL","100.0","-1.4","AGGREGATED","100.0","87.5","AGGREGATED","100.0","13.7","AGGREGATED","100.0"
"Calgary Int'L CS","03-December-2021","-9.0","ACTUAL","100.0","-0.4","ACTUAL","100.0","-4.9","AGGREGATED","100.0","78.3","AGGREGATED","100.0","9.0","AGGREGATED","100.0"
"Calgary Int'L CS","04-December-2021","-9.2","ACTUAL","100.0","-3.3","ACTUAL","100.0","-6.8","AGGREGATED","100.0","73.4","AGGREGATED","100.0","10.1","AGGREGATED","100.0"
"Calgary Int'L CS","05-December-2021","-16.5","ACTUAL","100.0","-9.0","ACTUAL","100.0","-12.7","AGGREGATED","100.0","73.1","AGGREGATED","100.0","14.8","AGGREGATED","100.0"
"Calgary Int'L CS","06-December-2021","-14.6","ACTUAL","100.0","-7.1","ACTUAL","100.0","-11.7","AGGREGATED","100.0","79.1","AGGREGATED","100.0","7.4","AGGREGATED","100.0"
"Calgary Int'L CS","07-December-2021","-14.3","ACTUAL","100.0","-0.1","ACTUAL","100.0","-5.9","AGGREGATED","100.0","63.0","AGGREGATED","100.0","8.1","AGGREGATED","100.0"
"Calgary Int'L CS","08-December-2021","-9.2","ACTUAL","100.0","6.8","ACTUAL","100.0","-0.4","AGGREGATED","100.0","63.5","AGGREGATED","100.0","18.5","AGGREGATED","100.0"
"Calgary Int'L CS","09-December-2021","-11.9","ACTUAL","100.0","-1.6","ACTUAL","100.0","-5.9","AGGREGATED","100.0","44.0","AGGREGATED","100.0","13.3","AGGREGATED","100.0"
"Calgary Int'L CS","10-December-2021","-11.9","ACTUAL","100.0","-1.1","ACTUAL","100.0","-4.7","AGGREGATED","100.0","42.0","AGGREGATED","100.0","20.5","AGGREGATED","100.0"
"Calgary Int'L CS","11-December-2021","-7.6","ACTUAL","100.0","3.3","ACTUAL","100.0","-0.8","AGGREGATED","100.0","62.3","AGGREGATED","100.0","23.7","AGGREGATED","100.0"
"Calgary Int'L CS","12-December-2021","-9.3","ACTUAL","100.0","-1.7","ACTUAL","100.0","-5.2","AGGREGATED","100.0","66.7","AGGREGATED","100.0","15.4","AGGREGATED","100.0"
"Calgary Int'L CS","13-December-2021","-17.2","ACTUAL","100.0","-1.7","ACTUAL","100.0","-10.9","AGGREGATED","100.0","75.3","AGGREGATED","100.0","9.8","AGGREGATED","100.0"
"Calgary Int'L CS","14-December-2021","-21.4","ACTUAL","100.0","-12.2","ACTUAL","100.0","-16.0","AGGREGATED","100.0","73.6","AGGREGATED","100.0","20.8","AGGREGATED","100.0"
"Calgary Int'L CS","15-December-2021","-23.3","ACTUAL","100.0","-15.1","ACTUAL","100.0","-19.3","AGGREGATED","100.0","74.5","AGGREGATED","100.0","7.8","AGGREGATED","100.0"
"Calgary Int'L CS","16-December-2021","-20.5","ACTUAL","100.0","-14.9","ACTUAL","100.0","-18.0","AGGREGATED","100.0","76.5","AGGREGATED","100.0","21.5","AGGREGATED","100.0"
"Calgary Int'L CS","17-December-2021","-25.9","ACTUAL","100.0","-15.6","ACTUAL","100.0","-21.0","AGGREGATED","100.0","70.3","AGGREGATED","100.0","9.9","AGGREGATED","100.0"
"Calgary Int'L CS","18-December-2021","-19.9","ACTUAL","100.0","-0.5","ACTUAL","100.0","-8.1","AGGREGATED","100.0","65.3","AGGREGATED","100.0","9.5","AGGREGATED","100.0"
"Calgary Int'L CS","19-December-2021","-15.7","ACTUAL","100.0","-10.2","ACTUAL","100.0","-12.1","AGGREGATED","100.0","68.1","AGGREGATED","100.0","17.1","AGGREGATED","100.0"
"Calgary Int'L CS","20-December-2021","-23.1","ACTUAL","100.0","-11.7","ACTUAL","100.0","-17.7","AGGREGATED","100.0","71.9","AGGREGATED","100.0","6.7","AGGREGATED","100.0"
"Calgary Int'L CS","21-December-2021","-18.5","ACTUAL","100.0","0.7","ACTUAL","100.0","-8.9","AGGREGATED","100.0","66.0","AGGREGATED","100.0","6.4","AGGREGATED","100.0"
"Calgary Int'L CS","22-December-2021","-12.2","ACTUAL","100.0","2.4","ACTUAL","100.0","-5.8","AGGREGATED","100.0","69.1","AGGREGATED","100.0","7.5","AGGREGATED","100.0"
"Calgary Int'L CS","23-December-2021","-19.1","ACTUAL","100.0","1.0","ACTUAL","100.0","-10.2","AGGREGATED","100.0","78.7","AGGREGATED","100.0","19.6","AGGREGATED","100.0"
"Calgary Int'L CS","24-December-2021","-25.2","ACTUAL","100.0","-16.8","ACTUAL","100.0","-20.4","AGGREGATED","100.0","72.8","AGGREGATED","100.0","11.8","AGGREGATED","100.0"
"Calgary Int'L CS","25-December-2021","-28.6","ACTUAL","100.0","-23.2","ACTUAL","100.0","-25.9","AGGREGATED","100.0","70.9","AGGREGATED","100.0","9.1","AGGREGATED","100.0"
"Calgary Int'L CS","26-December-2021","-31.7","ACTUAL","100.0","-27.0","ACTUAL","100.0","-27.9","AGGREGATED","100.0","69.9","AGGREGATED","100.0","8.6","AGGREGATED","100.0"
"Calgary Int'L CS","27-December-2021","-34.4","ACTUAL","100.0","-27.9","ACTUAL","100.0","-31.1","AGGREGATED","100.0","71.6","AGGREGATED","100.0","8.3","AGGREGATED","100.0"
"Calgary Int'L CS","28-December-2021","-32.4","ACTUAL","100.0","-15.8","ACTUAL","100.0","-23.0","AGGREGATED","100.0","73.8","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Calgary Int'L CS","29-December-2021","-28.7","ACTUAL","100.0","-21.2","ACTUAL","100.0","-23.8","AGGREGATED","100.0","65.6","AGGREGATED","100.0","12.8","AGGREGATED","100.0"
"Calgary Int'L CS","30-December-2021","-23.2","ACTUAL","100.0","-16.3","ACTUAL","100.0","-19.2","AGGREGATED","100.0","74.0","AGGREGATED","100.0","11.5","AGGREGATED","100.0"
"Calgary Int'L CS","31-December-2021","-29.8","ACTUAL","100.0","-18.4","ACTUAL","100.0","-24.2","AGGREGATED","100.0","71.7","AGGREGATED","100.0","5.3","AGGREGATED","100.0"
"Cop Upper","01-January-2021","-4.6","COMPUTED","0.0","2.6","COMPUTED","0.0","-0.6","AGGREGATED","0.0","60.2","AGGREGATED","0.0","12.8","AGGREGATED","0.0"
"Cop Upper","02-January-2021","-4.8","COMPUTED","0.0","7.2","COMPUTED","0.0","2.7","AGGREGATED","0.0","50.8","AGGREGATED","0.0","21.0","AGGREGATED","4.2"
"Cop Upper","03-January-2021","-3.9","COMPUTED","4.2","4.0","COMPUTED","4.2","1.2","AGGREGATED","4.2","53.2","AGGREGATED","4.2","25.3","AGGREGATED","4.2"
"Cop Upper","04-January-2021","-7.2","COMPUTED","0.0","1.5","COMPUTED","0.0","-2.0","AGGREGATED","0.0","58.9","AGGREGATED","0.0","13.7","AGGREGATED","0.0"
"Cop Upper","05-January-2021","-5.2","COMPUTED","0.0","4.0","COMPUTED","0.0","-0.8","AGGREGATED","0.0","65.1","AGGREGATED","0.0","16.5","AGGREGATED","0.0"
"Cop Upper","06-January-2021","-5.7","COMPUTED","0.0","3.6","COMPUTED","0.0","-0.4","AGGREGATED","0.0","62.5","AGGREGATED","0.0","11.1","AGGREGATED","0.0"
"Cop Upper","07-January-2021","-9.6","COMPUTED","0.0","1.6","COMPUTED","0.0","-4.3","AGGREGATED","0.0","66.9","AGGREGATED","0.0","7.0","AGGREGATED","4.2"
"Cop Upper","08-January-2021","-15.0","COMPUTED","0.0","-2.8","COMPUTED","0.0","-9.0","AGGREGATED","0.0","68.4","AGGREGATED","0.0","6.5","AGGREGATED","4.2"
"Cop Upper","09-January-2021","-12.4","COMPUTED","0.0","-1.4","COMPUTED","0.0","-7.5","AGGREGATED","0.0","65.4","AGGREGATED","0.0","8.9","AGGREGATED","4.2"
"Cop Upper","10-January-2021","-13.4","COMPUTED","0.0","6.5","COMPUTED","0.0","0.5","AGGREGATED","0.0","52.7","AGGREGATED","0.0","21.3","AGGREGATED","0.0"
"Cop Upper","11-January-2021","-1.3","COMPUTED","0.0","7.6","COMPUTED","0.0","3.0","AGGREGATED","0.0","46.6","AGGREGATED","0.0","17.7","AGGREGATED","0.0"
"Cop Upper","12-January-2021","-2.9","COMPUTED","0.0","7.5","COMPUTED","0.0","2.5","AGGREGATED","0.0","56.6","AGGREGATED","0.0","15.9","AGGREGATED","0.0"
"Cop Upper","13-January-2021","-2.7","COMPUTED","0.0","6.6","COMPUTED","0.0","1.9","AGGREGATED","0.0","55.9","AGGREGATED","0.0","30.0","AGGREGATED","0.0"
"Cop Upper","14-January-2021","-8.2","COMPUTED","0.0","0.9","COMPUTED","0.0","-3.3","AGGREGATED","0.0","47.7","AGGREGATED","0.0","16.2","AGGREGATED","4.2"
"Cop Upper","15-January-2021","-8.7","COMPUTED","4.2","7.3","COMPUTED","4.2","0.5","AGGREGATED","4.2","52.9","AGGREGATED","4.2","21.4","AGGREGATED","4.2"
"Cop Upper","16-January-2021","-2.9","COMPUTED","8.3","4.0","COMPUTED","8.3","0.8","AGGREGATED","8.3","45.5","AGGREGATED","8.3","15.9","AGGREGATED","8.3"
"Cop Upper","17-January-2021","-3.0","COMPUTED","0.0","5.8","COMPUTED","0.0","1.1","AGGREGATED","0.0","57.4","AGGREGATED","0.0","17.5","AGGREGATED","0.0"
"Cop Upper","18-January-2021","-8.4","COMPUTED","20.8","1.8","ACTUAL","20.8","-1.1","AGGREGATED","20.8","61.8","AGGREGATED","20.8","13.8","AGGREGATED","20.8"
"Cop Upper","19-January-2021","-11.4","COMPUTED","0.0","8.3","COMPUTED","0.0","-0.1","AGGREGATED","0.0","48.0","AGGREGATED","0.0","20.0","AGGREGATED","0.0"
"Cop Upper","20-January-2021","-8.3","COMPUTED","25.0","3.0","COMPUTED","25.0","-2.6","AGGREGATED","25.0","49.2","AGGREGATED","25.0","13.2","AGGREGATED","25.0"
"Cop Upper","21-January-2021","-12.6","COMPUTED","0.0","-2.2","COMPUTED","0.0","-7.4","AGGREGATED","0.0","64.5","AGGREGATED","0.0","8.6","AGGREGATED","29.2"
"Cop Upper","22-January-2021","-14.3","COMPUTED","0.0","-3.6","COMPUTED","0.0","-9.2","AGGREGATED","0.0","68.8","AGGREGATED","0.0","8.2","AGGREGATED","37.5"
"Cop Upper","23-January-2021","-15.2","COMPUTED","0.0","-3.1","COMPUTED","0.0","-10.9","AGGREGATED","0.0","73.2","AGGREGATED","0.0","9.7","AGGREGATED","37.5"
"Cop Upper","24-January-2021","-16.0","COMPUTED","0.0","-12.1","COMPUTED","0.0","-14.9","AGGREGATED","0.0","85.6","AGGREGATED","0.0","6.8","AGGREGATED","0.0"
"Cop Upper","25-January-2021","-17.1","COMPUTED","0.0","-13.5","COMPUTED","0.0","-15.3","AGGREGATED","0.0","85.6","AGGREGATED","0.0","13.3","AGGREGATED","0.0"
"Cop Upper","26-January-2021","-17.1","COMPUTED","0.0","-12.5","COMPUTED","0.0","-15.0","AGGREGATED","0.0","85.6","AGGREGATED","0.0","10.0","AGGREGATED","0.0"
"Cop Upper","27-January-2021","-14.4","COMPUTED","0.0","-11.8","COMPUTED","0.0","-13.2","AGGREGATED","0.0","87.3","AGGREGATED","0.0","6.8","AGGREGATED","0.0"
"Cop Upper","28-January-2021","-15.6","COMPUTED","0.0","-13.3","COMPUTED","0.0","-14.6","AGGREGATED","0.0","85.6","AGGREGATED","0.0","8.4","AGGREGATED","0.0"
"Cop Upper","29-January-2021","-18.0","COMPUTED","0.0","-4.7","COMPUTED","0.0","-12.6","AGGREGATED","0.0","82.4","AGGREGATED","0.0","5.9","AGGREGATED","0.0"
"Cop Upper","30-January-2021","-16.6","COMPUTED","0.0","0.0","COMPUTED","0.0","-8.9","AGGREGATED","0.0","69.7","AGGREGATED","0.0","6.7","AGGREGATED","0.0"
"Cop Upper","31-January-2021","-11.7","COMPUTED","0.0","3.7","COMPUTED","0.0","-3.8","AGGREGATED","0.0","69.1","AGGREGATED","0.0","10.6","AGGREGATED","0.0"
"Cop Upper","01-February-2021","-8.9","COMPUTED","0.0","8.3","COMPUTED","0.0","-2.2","AGGREGATED","0.0","73.5","AGGREGATED","0.0","9.1","AGGREGATED","0.0"
"Cop Upper","02-February-2021","-13.7","COMPUTED","0.0","-8.0","COMPUTED","0.0","-10.6","AGGREGATED","0.0","86.6","AGGREGATED","0.0","13.0","AGGREGATED","0.0"
"Cop Upper","03-February-2021","-19.7","COMPUTED","0.0","-12.3","COMPUTED","0.0","-14.9","AGGREGATED","0.0","81.2","AGGREGATED","0.0","8.0","AGGREGATED","0.0"
"Cop Upper","04-February-2021","-20.2","COMPUTED","33.3","-1.0","ACTUAL","33.3","-8.5","AGGREGATED","33.3","77.2","AGGREGATED","33.3","9.1","AGGREGATED","33.3"
"Cop Upper","05-February-2021","-22.1","COMPUTED","0.0","-6.8","COMPUTED","0.0","-16.1","AGGREGATED","0.0","84.3","AGGREGATED","0.0","12.5","AGGREGATED","0.0"
"Cop Upper","06-February-2021","-24.0","COMPUTED","0.0","-20.5","COMPUTED","0.0","-21.7","AGGREGATED","0.0","77.3","AGGREGATED","0.0","10.2","AGGREGATED","0.0"
"Cop Upper","07-February-2021","-31.5","COMPUTED","0.0","-23.3","COMPUTED","0.0","-27.1","AGGREGATED","0.0","75.6","AGGREGATED","0.0","8.5","AGGREGATED","0.0"
"Cop Upper","08-February-2021","-32.3","COMPUTED","0.0","-23.7","COMPUTED","0.0","-26.7","AGGREGATED","0.0","72.6","AGGREGATED","0.0","11.4","AGGREGATED","0.0"
"Cop Upper","09-February-2021","-31.6","COMPUTED","0.0","-25.1","COMPUTED","0.0","-28.5","AGGREGATED","0.0","68.1","AGGREGATED","0.0","10.5","AGGREGATED","0.0"
"Cop Upper","10-February-2021","-32.1","COMPUTED","0.0","-26.1","COMPUTED","0.0","-28.4","AGGREGATED","0.0","65.0","AGGREGATED","0.0","11.8","AGGREGATED","0.0"
"Cop Upper","11-February-2021","-33.9","COMPUTED","0.0","-25.1","COMPUTED","0.0","-30.0","AGGREGATED","0.0","67.4","AGGREGATED","0.0","13.0","AGGREGATED","0.0"
"Cop Upper","12-February-2021","-30.5","COMPUTED","0.0","-17.6","COMPUTED","0.0","-21.5","AGGREGATED","0.0","70.7","AGGREGATED","0.0","12.8","AGGREGATED","0.0"
"Cop Upper","13-February-2021","-28.1","COMPUTED","0.0","-18.1","COMPUTED","0.0","-21.6","AGGREGATED","0.0","74.7","AGGREGATED","0.0","11.2","AGGREGATED","0.0"
"Cop Upper","14-February-2021","-30.0","COMPUTED","0.0","-21.0","COMPUTED","0.0","-24.9","AGGREGATED","0.0","75.1","AGGREGATED","0.0","10.2","AGGREGATED","50.0"
"Cop Upper","15-February-2021","-26.4","COMPUTED","0.0","-13.7","COMPUTED","0.0","-21.2","AGGREGATED","0.0","74.8","AGGREGATED","0.0","6.8","AGGREGATED","25.0"
"Cop Upper","16-February-2021","-22.8","COMPUTED","0.0","-4.7","COMPUTED","0.0","-11.8","AGGREGATED","0.0","78.3","AGGREGATED","0.0","6.3","AGGREGATED","0.0"
