"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Relative Humidity Avg. (%)","Relative Humidity Avg. Source Flag","Relative Humidity Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)"
"Calgary Int'L CS","28-August-2020","8.5","ACTUAL","100.0","25.8","ACTUAL","100.0","16.7","AGGREGATED","100.0","48.2","AGGREGATED","100.0","9.9","AGGREGATED","100.0"
"Calgary Int'L CS","29-August-2020","7.7","ACTUAL","100.0","17.2","ACTUAL","100.0","11.6","AGGREGATED","100.0","64.5","AGGREGATED","100.0","18.5","AGGREGATED","100.0"
"Calgary Int'L CS","30-August-2020","3.9","ACTUAL","100.0","18.6","ACTUAL","100.0","11.4","AGGREGATED","100.0","56.3","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Calgary Int'L CS","31-August-2020","4.6","ACTUAL","100.0","20.0","ACTUAL","100.0","12.9","AGGREGATED","100.0","49.2","AGGREGATED","100.0","12.4","AGGREGATED","100.0"
"Calgary Int'L CS","01-September-2020","10.6","ACTUAL","100.0","23.0","ACTUAL","100.0","17.1","AGGREGATED","100.0","44.0","AGGREGATED","100.0","12.2","AGGREGATED","100.0"
"Calgary Int'L CS","02-September-2020","9.1","ACTUAL","100.0","18.0","ACTUAL","100.0","13.1","AGGREGATED","100.0","64.2","AGGREGATED","100.0","19.8","AGGREGATED","100.0"
"Calgary Int'L CS","03-September-2020","3.1","ACTUAL","100.0","24.6","ACTUAL","100.0","13.5","AGGREGATED","100.0","58.7","AGGREGATED","100.0","8.6","AGGREGATED","100.0"
"Calgary Int'L CS","04-September-2020","4.1","ACTUAL","100.0","27.4","ACTUAL","100.0","16.2","AGGREGATED","100.0","53.2","AGGREGATED","100.0","9.9","AGGREGATED","100.0"
"Calgary Int'L CS","05-September-2020","9.5","ACTUAL","100.0","28.7","ACTUAL","100.0","18.9","AGGREGATED","100.0","50.7","AGGREGATED","100.0","10.8","AGGREGATED","100.0"
"Calgary Int'L CS","06-September-2020","5.0","ACTUAL","100.0","15.5","ACTUAL","100.0","11.0","AGGREGATED","100.0","80.9","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Calgary Int'L CS","07-September-2020","2.0","ACTUAL","100.0","10.8","ACTUAL","100.0","5.8","AGGREGATED","100.0","79.0","AGGREGATED","100.0","17.4","AGGREGATED","100.0"
"Calgary Int'L CS","08-September-2020","0.6","ACTUAL","100.0","20.4","ACTUAL","100.0","9.7","AGGREGATED","100.0","64.6","AGGREGATED","100.0","16.0","AGGREGATED","100.0"
"Calgary Int'L CS","09-September-2020","4.5","ACTUAL","100.0","22.4","ACTUAL","100.0","13.7","AGGREGATED","100.0","60.9","AGGREGATED","100.0","6.5","AGGREGATED","100.0"
"Calgary Int'L CS","10-September-2020","6.4","ACTUAL","100.0","25.9","ACTUAL","100.0","15.7","AGGREGATED","100.0","54.4","AGGREGATED","100.0","5.2","AGGREGATED","100.0"
"Calgary Int'L CS","11-September-2020","7.0","ACTUAL","100.0","28.7","ACTUAL","100.0","17.2","AGGREGATED","100.0","52.2","AGGREGATED","100.0","10.6","AGGREGATED","100.0"
"Calgary Int'L CS","12-September-2020","7.8","ACTUAL","100.0","17.9","ACTUAL","100.0","12.3","AGGREGATED","100.0","72.5","AGGREGATED","100.0","13.6","AGGREGATED","100.0"
"Calgary Int'L CS","13-September-2020","7.0","ACTUAL","100.0","15.4","ACTUAL","100.0","10.7","AGGREGATED","100.0","65.3","AGGREGATED","100.0","14.6","AGGREGATED","100.0"
"Calgary Int'L CS","14-September-2020","6.5","ACTUAL","100.0","9.7","ACTUAL","100.0","7.7","AGGREGATED","100.0","86.0","AGGREGATED","100.0","14.5","AGGREGATED","100.0"
"Calgary Int'L CS","15-September-2020","7.1","ACTUAL","100.0","11.3","ACTUAL","100.0","8.8","AGGREGATED","100.0","79.2","AGGREGATED","100.0","8.6","AGGREGATED","100.0"
"Calgary Int'L CS","16-September-2020","6.6","ACTUAL","100.0","20.1","ACTUAL","100.0","11.7","AGGREGATED","100.0","69.9","AGGREGATED","100.0","9.9","AGGREGATED","100.0"
"Calgary Int'L CS","17-September-2020","4.2","ACTUAL","100.0","21.8","ACTUAL","100.0","12.8","AGGREGATED","100.0","65.4","AGGREGATED","100.0","10.3","AGGREGATED","100.0"
"Calgary Int'L CS","18-September-2020","5.0","ACTUAL","100.0","20.2","ACTUAL","100.0","12.4","AGGREGATED","100.0","73.6","AGGREGATED","100.0","6.6","AGGREGATED","100.0"
"Calgary Int'L CS","19-September-2020","8.1","ACTUAL","100.0","19.5","ACTUAL","100.0","14.7","AGGREGATED","100.0","63.7","AGGREGATED","100.0","8.2","AGGREGATED","100.0"
"Calgary Int'L CS","20-September-2020","7.6","ACTUAL","100.0","19.6","ACTUAL","100.0","14.6","AGGREGATED","100.0","59.1","AGGREGATED","100.0","13.9","AGGREGATED","100.0"
"Calgary Int'L CS","21-September-2020","2.9","ACTUAL","100.0","21.5","ACTUAL","100.0","12.5","AGGREGATED","100.0","58.6","AGGREGATED","100.0","7.8","AGGREGATED","100.0"
"Calgary Int'L CS","22-September-2020","4.1","ACTUAL","100.0","16.8","ACTUAL","100.0","10.3","AGGREGATED","100.0","66.8","AGGREGATED","100.0","11.6","AGGREGATED","100.0"
"Calgary Int'L CS","23-September-2020","1.7","ACTUAL","100.0","22.4","ACTUAL","100.0","12.2","AGGREGATED","100.0","58.1","AGGREGATED","100.0","10.5","AGGREGATED","100.0"
"Calgary Int'L CS","24-September-2020","7.7","ACTUAL","100.0","19.6","ACTUAL","100.0","15.0","AGGREGATED","100.0","37.2","AGGREGATED","100.0","24.4","AGGREGATED","100.0"
"Calgary Int'L CS","25-September-2020","2.5","ACTUAL","100.0","16.4","ACTUAL","100.0","10.9","AGGREGATED","100.0","43.6","AGGREGATED","100.0","12.0","AGGREGATED","100.0"
"Calgary Int'L CS","26-September-2020","4.8","ACTUAL","100.0","16.8","ACTUAL","100.0","10.7","AGGREGATED","100.0","44.3","AGGREGATED","100.0","18.1","AGGREGATED","100.0"
"Calgary Int'L CS","27-September-2020","4.7","ACTUAL","100.0","16.6","ACTUAL","100.0","11.0","AGGREGATED","100.0","33.4","AGGREGATED","100.0","13.9","AGGREGATED","100.0"
"Calgary Int'L CS","28-September-2020","7.0","ACTUAL","100.0","21.8","ACTUAL","100.0","15.2","AGGREGATED","100.0","41.0","AGGREGATED","100.0","18.3","AGGREGATED","100.0"
"Calgary Int'L CS","29-September-2020","8.0","ACTUAL","100.0","17.2","ACTUAL","100.0","13.4","AGGREGATED","100.0","57.8","AGGREGATED","100.0","15.1","AGGREGATED","100.0"
"Calgary Int'L CS","30-September-2020","4.7","ACTUAL","100.0","14.8","ACTUAL","100.0","9.8","AGGREGATED","100.0","47.5","AGGREGATED","100.0","8.6","AGGREGATED","100.0"
"Calgary Int'L CS","01-October-2020","2.1","ACTUAL","100.0","23.9","ACTUAL","100.0","11.2","AGGREGATED","100.0","55.4","AGGREGATED","100.0","9.5","AGGREGATED","100.0"
"Calgary Int'L CS","02-October-2020","4.4","ACTUAL","100.0","19.9","ACTUAL","100.0","12.0","AGGREGATED","100.0","60.7","AGGREGATED","100.0","9.9","AGGREGATED","100.0"
"Calgary Int'L CS","03-October-2020","2.2","ACTUAL","100.0","22.7","ACTUAL","100.0","11.6","AGGREGATED","100.0","60.4","AGGREGATED","100.0","10.2","AGGREGATED","100.0"
"Calgary Int'L CS","04-October-2020","8.5","ACTUAL","100.0","24.0","ACTUAL","100.0","14.5","AGGREGATED","100.0","58.0","AGGREGATED","100.0","12.5","AGGREGATED","100.0"
"Calgary Int'L CS","05-October-2020","2.5","ACTUAL","100.0","24.1","ACTUAL","100.0","13.9","AGGREGATED","100.0","59.6","AGGREGATED","100.0","16.0","AGGREGATED","100.0"
"Calgary Int'L CS","06-October-2020","4.2","ACTUAL","100.0","17.8","ACTUAL","100.0","12.4","AGGREGATED","100.0","55.8","AGGREGATED","100.0","9.8","AGGREGATED","100.0"
"Calgary Int'L CS","07-October-2020","4.2","ACTUAL","100.0","16.0","ACTUAL","100.0","9.7","AGGREGATED","100.0","59.3","AGGREGATED","100.0","11.0","AGGREGATED","100.0"
"Calgary Int'L CS","08-October-2020","4.6","ACTUAL","100.0","17.2","ACTUAL","100.0","9.5","AGGREGATED","100.0","61.8","AGGREGATED","100.0","13.9","AGGREGATED","100.0"
"Calgary Int'L CS","09-October-2020","3.2","ACTUAL","100.0","11.9","ACTUAL","100.0","7.2","AGGREGATED","100.0","74.6","AGGREGATED","100.0","12.1","AGGREGATED","100.0"
"Calgary Int'L CS","10-October-2020","9.3","ACTUAL","100.0","21.2","ACTUAL","100.0","14.7","AGGREGATED","100.0","39.8","AGGREGATED","100.0","21.1","AGGREGATED","100.0"
"Calgary Int'L CS","11-October-2020","-0.2","ACTUAL","100.0","13.4","ACTUAL","100.0","7.3","AGGREGATED","100.0","43.9","AGGREGATED","100.0","16.4","AGGREGATED","100.0"
"Calgary Int'L CS","12-October-2020","-0.1","ACTUAL","100.0","5.5","ACTUAL","100.0","2.6","AGGREGATED","100.0","79.7","AGGREGATED","100.0","10.3","AGGREGATED","100.0"
"Calgary Int'L CS","13-October-2020","-5.4","ACTUAL","100.0","4.1","ACTUAL","100.0","0.1","AGGREGATED","100.0","85.2","AGGREGATED","100.0","11.5","AGGREGATED","100.0"
"Calgary Int'L CS","14-October-2020","-2.9","ACTUAL","100.0","5.5","ACTUAL","100.0","1.0","AGGREGATED","100.0","81.3","AGGREGATED","100.0","10.8","AGGREGATED","100.0"
"Calgary Int'L CS","15-October-2020","-5.0","ACTUAL","100.0","5.1","ACTUAL","100.0","0.3","AGGREGATED","100.0","74.3","AGGREGATED","100.0","11.4","AGGREGATED","100.0"
"Calgary Int'L CS","16-October-2020","-4.1","ACTUAL","100.0","3.6","ACTUAL","100.0","-0.6","AGGREGATED","100.0","83.4","AGGREGATED","100.0","14.2","AGGREGATED","100.0"
"Calgary Int'L CS","17-October-2020","-8.6","ACTUAL","100.0","-3.4","ACTUAL","100.0","-6.0","AGGREGATED","100.0","72.8","AGGREGATED","100.0","15.9","AGGREGATED","100.0"
"Calgary Int'L CS","18-October-2020","-9.0","ACTUAL","100.0","-6.2","ACTUAL","100.0","-7.8","AGGREGATED","100.0","81.9","AGGREGATED","100.0","11.2","AGGREGATED","100.0"
"Calgary Int'L CS","19-October-2020","-8.3","ACTUAL","100.0","-0.6","ACTUAL","100.0","-5.8","AGGREGATED","100.0","88.6","AGGREGATED","100.0","15.5","AGGREGATED","100.0"
"Calgary Int'L CS","20-October-2020","-5.2","ACTUAL","100.0","2.2","ACTUAL","100.0","-1.8","AGGREGATED","100.0","73.5","AGGREGATED","100.0","13.9","AGGREGATED","100.0"
"Calgary Int'L CS","21-October-2020","-9.1","ACTUAL","100.0","-2.6","ACTUAL","100.0","-4.7","AGGREGATED","100.0","84.7","AGGREGATED","100.0","19.6","AGGREGATED","100.0"
"Calgary Int'L CS","22-October-2020","-10.1","ACTUAL","100.0","-7.9","ACTUAL","100.0","-9.2","AGGREGATED","100.0","79.4","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Calgary Int'L CS","23-October-2020","-11.9","ACTUAL","100.0","-8.8","ACTUAL","100.0","-10.1","AGGREGATED","100.0","86.7","AGGREGATED","100.0","12.3","AGGREGATED","100.0"
"Calgary Int'L CS","24-October-2020","-16.6","ACTUAL","100.0","-10.1","ACTUAL","100.0","-13.1","AGGREGATED","100.0","77.0","AGGREGATED","100.0","11.2","AGGREGATED","100.0"
"Calgary Int'L CS","25-October-2020","-20.2","ACTUAL","100.0","-1.5","ACTUAL","100.0","-11.7","AGGREGATED","100.0","65.4","AGGREGATED","100.0","7.9","AGGREGATED","100.0"
"Calgary Int'L CS","26-October-2020","-6.2","ACTUAL","100.0","3.8","ACTUAL","100.0","0.4","AGGREGATED","100.0","58.2","AGGREGATED","100.0","8.2","AGGREGATED","100.0"
"Calgary Int'L CS","27-October-2020","2.7","ACTUAL","100.0","13.9","ACTUAL","100.0","8.6","AGGREGATED","100.0","52.0","AGGREGATED","100.0","25.2","AGGREGATED","100.0"
"Calgary Int'L CS","28-October-2020","-0.2","ACTUAL","100.0","4.3","ACTUAL","100.0","1.9","AGGREGATED","100.0","90.6","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Calgary Int'L CS","29-October-2020","-1.8","ACTUAL","100.0","6.6","ACTUAL","100.0","1.4","AGGREGATED","100.0","83.9","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Calgary Int'L CS","30-October-2020","-3.0","ACTUAL","100.0","13.5","ACTUAL","100.0","5.8","AGGREGATED","100.0","67.0","AGGREGATED","100.0","20.8","AGGREGATED","100.0"
"Calgary Int'L CS","31-October-2020","-6.2","ACTUAL","100.0","9.5","ACTUAL","100.0","1.8","AGGREGATED","100.0","57.5","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Calgary Int'L CS","01-November-2020","-0.2","ACTUAL","100.0","17.1","ACTUAL","100.0","8.7","AGGREGATED","100.0","41.0","AGGREGATED","100.0","15.0","AGGREGATED","100.0"
"Calgary Int'L CS","02-November-2020","3.0","ACTUAL","100.0","23.0","ACTUAL","100.0","14.0","AGGREGATED","100.0","28.3","AGGREGATED","100.0","15.1","AGGREGATED","100.0"
"Calgary Int'L CS","03-November-2020","5.3","ACTUAL","95.8","19.3","ACTUAL","95.8","12.4","AGGREGATED","95.8","27.6","AGGREGATED","95.8","16.5","AGGREGATED","95.8"
"Calgary Int'L CS","04-November-2020","3.5","ACTUAL","100.0","14.1","ACTUAL","100.0","10.1","AGGREGATED","100.0","50.7","AGGREGATED","100.0","15.7","AGGREGATED","100.0"
"Calgary Int'L CS","05-November-2020","0.4","ACTUAL","100.0","13.5","ACTUAL","100.0","8.2","AGGREGATED","100.0","71.4","AGGREGATED","100.0","17.2","AGGREGATED","100.0"
"Calgary Int'L CS","06-November-2020","-3.7","ACTUAL","100.0","3.9","ACTUAL","100.0","0.7","AGGREGATED","100.0","83.2","AGGREGATED","100.0","8.0","AGGREGATED","100.0"
"Calgary Int'L CS","07-November-2020","-8.3","ACTUAL","100.0","0.7","ACTUAL","100.0","-2.5","AGGREGATED","100.0","89.3","AGGREGATED","100.0","27.4","AGGREGATED","100.0"
"Calgary Int'L CS","08-November-2020","-11.2","ACTUAL","100.0","-7.5","ACTUAL","100.0","-9.1","AGGREGATED","100.0","73.4","AGGREGATED","100.0","39.0","AGGREGATED","100.0"
"Calgary Int'L CS","09-November-2020","-14.5","ACTUAL","100.0","2.9","ACTUAL","100.0","-6.0","AGGREGATED","100.0","64.3","AGGREGATED","100.0","10.1","AGGREGATED","100.0"
"Calgary Int'L CS","10-November-2020","-6.4","ACTUAL","100.0","2.1","ACTUAL","100.0","-1.9","AGGREGATED","100.0","86.1","AGGREGATED","100.0","22.4","AGGREGATED","100.0"
"Calgary Int'L CS","11-November-2020","-14.5","ACTUAL","100.0","-6.4","ACTUAL","100.0","-10.3","AGGREGATED","100.0","77.8","AGGREGATED","100.0","14.4","AGGREGATED","100.0"
"Calgary Int'L CS","12-November-2020","-14.9","ACTUAL","100.0","2.8","ACTUAL","100.0","-5.8","AGGREGATED","100.0","59.2","AGGREGATED","100.0","10.2","AGGREGATED","100.0"
"Calgary Int'L CS","13-November-2020","-7.8","ACTUAL","100.0","1.2","ACTUAL","100.0","-2.9","AGGREGATED","100.0","63.2","AGGREGATED","100.0","8.3","AGGREGATED","100.0"
"Calgary Int'L CS","14-November-2020","-7.0","ACTUAL","100.0","0.8","ACTUAL","100.0","-2.4","AGGREGATED","100.0","68.0","AGGREGATED","100.0","13.6","AGGREGATED","100.0"
"Calgary Int'L CS","15-November-2020","-11.9","ACTUAL","100.0","5.6","ACTUAL","100.0","-3.2","AGGREGATED","100.0","57.4","AGGREGATED","100.0","12.2","AGGREGATED","100.0"
"Calgary Int'L CS","16-November-2020","-7.4","ACTUAL","100.0","5.8","ACTUAL","100.0","-0.7","AGGREGATED","100.0","54.3","AGGREGATED","100.0","9.1","AGGREGATED","100.0"
"Calgary Int'L CS","17-November-2020","-5.5","ACTUAL","100.0","8.6","ACTUAL","100.0","-0.6","AGGREGATED","100.0","84.8","AGGREGATED","100.0","13.4","AGGREGATED","100.0"
"Calgary Int'L CS","18-November-2020","-8.4","ACTUAL","100.0","3.8","ACTUAL","100.0","-5.4","AGGREGATED","100.0","88.3","AGGREGATED","100.0","10.4","AGGREGATED","100.0"
"Calgary Int'L CS","19-November-2020","-12.2","ACTUAL","100.0","-8.2","ACTUAL","100.0","-10.8","AGGREGATED","100.0","85.7","AGGREGATED","100.0","8.8","AGGREGATED","100.0"
"Calgary Int'L CS","20-November-2020","-12.0","ACTUAL","100.0","2.1","ACTUAL","100.0","-5.3","AGGREGATED","100.0","70.0","AGGREGATED","100.0","10.5","AGGREGATED","100.0"
"Calgary Int'L CS","21-November-2020","-7.4","ACTUAL","100.0","5.3","ACTUAL","100.0","-0.2","AGGREGATED","100.0","55.0","AGGREGATED","100.0","11.3","AGGREGATED","100.0"
"Calgary Int'L CS","22-November-2020","-11.9","ACTUAL","100.0","1.0","ACTUAL","100.0","-5.9","AGGREGATED","100.0","72.1","AGGREGATED","100.0","5.2","AGGREGATED","100.0"
"Calgary Int'L CS","23-November-2020","-7.3","ACTUAL","100.0","2.1","ACTUAL","100.0","-2.9","AGGREGATED","100.0","66.6","AGGREGATED","100.0","9.7","AGGREGATED","100.0"
"Calgary Int'L CS","24-November-2020","-9.2","ACTUAL","100.0","8.2","ACTUAL","100.0","-1.9","AGGREGATED","100.0","68.7","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Calgary Int'L CS","25-November-2020","-7.6","ACTUAL","100.0","1.9","ACTUAL","100.0","-2.0","AGGREGATED","100.0","67.3","AGGREGATED","100.0","14.3","AGGREGATED","100.0"
"Calgary Int'L CS","26-November-2020","-6.4","ACTUAL","100.0","6.3","ACTUAL","100.0","-0.2","AGGREGATED","100.0","63.2","AGGREGATED","100.0","16.9","AGGREGATED","100.0"
"Calgary Int'L CS","27-November-2020","-0.4","ACTUAL","100.0","9.9","ACTUAL","100.0","5.1","AGGREGATED","100.0","44.1","AGGREGATED","100.0","13.4","AGGREGATED","100.0"
"Calgary Int'L CS","28-November-2020","-7.9","ACTUAL","100.0","8.5","ACTUAL","100.0","-0.9","AGGREGATED","100.0","62.0","AGGREGATED","100.0","20.7","AGGREGATED","100.0"
"Calgary Int'L CS","29-November-2020","-10.5","ACTUAL","100.0","8.5","ACTUAL","100.0","-1.1","AGGREGATED","100.0","49.9","AGGREGATED","100.0","10.8","AGGREGATED","100.0"
"Calgary Int'L CS","30-November-2020","-3.7","ACTUAL","100.0","8.3","ACTUAL","100.0","2.4","AGGREGATED","100.0","43.2","AGGREGATED","100.0","16.3","AGGREGATED","100.0"
"Calgary Int'L CS","01-December-2020","-6.6","ACTUAL","100.0","3.6","ACTUAL","100.0","-1.4","AGGREGATED","100.0","51.5","AGGREGATED","100.0","10.9","AGGREGATED","100.0"
"Calgary Int'L CS","02-December-2020","-5.6","ACTUAL","100.0","9.2","ACTUAL","100.0","0.2","AGGREGATED","100.0","56.9","AGGREGATED","100.0","5.0","AGGREGATED","100.0"
"Calgary Int'L CS","03-December-2020","-6.1","ACTUAL","100.0","15.3","ACTUAL","100.0","4.3","AGGREGATED","100.0","50.5","AGGREGATED","100.0","10.5","AGGREGATED","100.0"
"Calgary Int'L CS","04-December-2020","-1.9","ACTUAL","100.0","12.2","ACTUAL","100.0","6.1","AGGREGATED","100.0","43.1","AGGREGATED","100.0","10.6","AGGREGATED","100.0"
"Calgary Int'L CS","05-December-2020","-6.0","ACTUAL","100.0","13.1","ACTUAL","100.0","5.0","AGGREGATED","100.0","38.8","AGGREGATED","100.0","8.0","AGGREGATED","100.0"
"Calgary Int'L CS","06-December-2020","-4.8","ACTUAL","100.0","14.2","ACTUAL","100.0","7.2","AGGREGATED","100.0","31.4","AGGREGATED","100.0","19.4","AGGREGATED","100.0"
"Calgary Int'L CS","07-December-2020","1.1","ACTUAL","100.0","13.7","ACTUAL","100.0","8.3","AGGREGATED","100.0","41.2","AGGREGATED","100.0","14.4","AGGREGATED","100.0"
"Calgary Int'L CS","08-December-2020","-2.7","ACTUAL","100.0","12.7","ACTUAL","100.0","5.0","AGGREGATED","100.0","65.7","AGGREGATED","100.0","11.5","AGGREGATED","100.0"
"Calgary Int'L CS","09-December-2020","-10.8","ACTUAL","100.0","3.4","ACTUAL","100.0","-1.4","AGGREGATED","100.0","92.9","AGGREGATED","100.0","7.6","AGGREGATED","100.0"
"Calgary Int'L CS","10-December-2020","-12.8","ACTUAL","100.0","-0.9","ACTUAL","100.0","-7.2","AGGREGATED","100.0","82.0","AGGREGATED","100.0","6.7","AGGREGATED","100.0"
"Calgary Int'L CS","11-December-2020","-12.8","ACTUAL","100.0","-7.2","ACTUAL","100.0","-8.7","AGGREGATED","100.0","92.0","AGGREGATED","100.0","12.2","AGGREGATED","100.0"
"Calgary Int'L CS","12-December-2020","-13.8","ACTUAL","100.0","-4.9","ACTUAL","100.0","-8.8","AGGREGATED","100.0","82.6","AGGREGATED","100.0","16.2","AGGREGATED","100.0"
"Calgary Int'L CS","13-December-2020","-17.3","ACTUAL","100.0","-13.7","ACTUAL","100.0","-16.2","AGGREGATED","100.0","83.5","AGGREGATED","100.0","15.0","AGGREGATED","100.0"
"Calgary Int'L CS","14-December-2020","-16.8","ACTUAL","100.0","-1.1","ACTUAL","100.0","-9.2","AGGREGATED","100.0","75.6","AGGREGATED","100.0","9.7","AGGREGATED","100.0"
"Calgary Int'L CS","15-December-2020","-8.1","ACTUAL","100.0","2.3","ACTUAL","100.0","-1.8","AGGREGATED","100.0","59.0","AGGREGATED","100.0","10.9","AGGREGATED","100.0"
"Calgary Int'L CS","16-December-2020","-3.2","ACTUAL","100.0","4.1","ACTUAL","100.0","0.8","AGGREGATED","100.0","53.2","AGGREGATED","100.0","12.5","AGGREGATED","100.0"
"Calgary Int'L CS","17-December-2020","-8.5","ACTUAL","100.0","4.4","ACTUAL","100.0","-2.4","AGGREGATED","100.0","72.6","AGGREGATED","100.0","13.7","AGGREGATED","100.0"
"Calgary Int'L CS","18-December-2020","-11.8","ACTUAL","100.0","5.1","ACTUAL","100.0","-4.3","AGGREGATED","100.0","70.8","AGGREGATED","100.0","13.0","AGGREGATED","100.0"
"Calgary Int'L CS","19-December-2020","-1.7","ACTUAL","100.0","5.7","ACTUAL","100.0","2.2","AGGREGATED","100.0","43.8","AGGREGATED","100.0","20.4","AGGREGATED","100.0"
"Calgary Int'L CS","20-December-2020","-3.9","ACTUAL","100.0","6.1","ACTUAL","100.0","1.9","AGGREGATED","100.0","50.9","AGGREGATED","100.0","22.2","AGGREGATED","100.0"
"Calgary Int'L CS","21-December-2020","-3.8","ACTUAL","100.0","3.6","ACTUAL","100.0","-1.1","AGGREGATED","100.0","62.9","AGGREGATED","100.0","12.8","AGGREGATED","100.0"
"Calgary Int'L CS","22-December-2020","-17.6","ACTUAL","100.0","-3.3","ACTUAL","100.0","-7.5","AGGREGATED","100.0","89.3","AGGREGATED","100.0","21.9","AGGREGATED","100.0"
"Calgary Int'L CS","23-December-2020","-20.7","ACTUAL","100.0","5.2","ACTUAL","100.0","-6.7","AGGREGATED","100.0","63.1","AGGREGATED","100.0","15.2","AGGREGATED","100.0"
"Calgary Int'L CS","24-December-2020","0.4","ACTUAL","100.0","7.8","ACTUAL","100.0","3.9","AGGREGATED","100.0","37.4","AGGREGATED","100.0","22.6","AGGREGATED","100.0"
"Calgary Int'L CS","25-December-2020","-6.9","ACTUAL","100.0","4.3","ACTUAL","100.0","-3.4","AGGREGATED","100.0","66.4","AGGREGATED","100.0","8.5","AGGREGATED","100.0"
"Calgary Int'L CS","26-December-2020","-8.8","ACTUAL","100.0","-3.7","ACTUAL","100.0","-5.6","AGGREGATED","100.0","86.3","AGGREGATED","100.0","13.6","AGGREGATED","100.0"
"Calgary Int'L CS","27-December-2020","-12.6","ACTUAL","100.0","-7.7","ACTUAL","100.0","-8.9","AGGREGATED","100.0","90.6","AGGREGATED","100.0","6.8","AGGREGATED","100.0"
"Calgary Int'L CS","28-December-2020","-14.2","ACTUAL","100.0","-3.1","ACTUAL","100.0","-8.0","AGGREGATED","100.0","78.6","AGGREGATED","100.0","5.7","AGGREGATED","100.0"
"Calgary Int'L CS","29-December-2020","-16.4","ACTUAL","100.0","-5.8","ACTUAL","100.0","-10.8","AGGREGATED","100.0","75.0","AGGREGATED","100.0","4.7","AGGREGATED","100.0"
"Calgary Int'L CS","30-December-2020","-10.9","ACTUAL","100.0","0.9","ACTUAL","100.0","-2.6","AGGREGATED","100.0","57.4","AGGREGATED","100.0","8.5","AGGREGATED","100.0"
"Calgary Int'L CS","31-December-2020","-11.2","ACTUAL","100.0","0.3","ACTUAL","100.0","-5.3","AGGREGATED","100.0","76.0","AGGREGATED","100.0","5.5","AGGREGATED","100.0"
"Cop Upper","01-January-2018","-23.4","ACTUAL","100.0","-5.4","ACTUAL","100.0","-13.8","AGGREGATED","100.0","70.3","AGGREGATED","100.0","13.6","AGGREGATED","100.0"
"Cop Upper","02-January-2018","-7.5","ACTUAL","100.0","0.7","ACTUAL","100.0","-2.5","AGGREGATED","100.0","59.4","AGGREGATED","100.0","13.4","AGGREGATED","100.0"
"Cop Upper","03-January-2018","-2.2","ACTUAL","100.0","3.0","ACTUAL","100.0","-0.2","AGGREGATED","100.0","66.9","AGGREGATED","100.0","12.1","AGGREGATED","100.0"
"Cop Upper","04-January-2018","-4.3","ACTUAL","100.0","1.1","ACTUAL","100.0","-1.8","AGGREGATED","100.0","70.0","AGGREGATED","100.0","8.5","AGGREGATED","100.0"
"Cop Upper","05-January-2018","-3.1","ACTUAL","100.0","8.5","ACTUAL","100.0","2.9","AGGREGATED","100.0","63.8","AGGREGATED","100.0","11.8","AGGREGATED","100.0"
"Cop Upper","06-January-2018","-2.1","ACTUAL","100.0","7.5","ACTUAL","100.0","3.6","AGGREGATED","100.0","62.1","AGGREGATED","100.0","15.8","AGGREGATED","100.0"
"Cop Upper","07-January-2018","-5.1","ACTUAL","100.0","4.9","ACTUAL","100.0","0.8","AGGREGATED","100.0","59.0","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Cop Upper","08-January-2018","0.9","ACTUAL","100.0","8.2","ACTUAL","100.0","4.9","AGGREGATED","100.0","51.3","AGGREGATED","100.0","12.8","AGGREGATED","100.0"
"Cop Upper","09-January-2018","-18.4","ACTUAL","100.0","2.1","ACTUAL","100.0","-8.5","AGGREGATED","100.0","83.3","AGGREGATED","100.0","13.1","AGGREGATED","100.0"
"Cop Upper","10-January-2018","-26.1","ACTUAL","100.0","-18.3","ACTUAL","100.0","-22.1","AGGREGATED","100.0","78.7","AGGREGATED","100.0","9.8","AGGREGATED","100.0"
"Cop Upper","11-January-2018","-29.1","ACTUAL","100.0","-22.7","ACTUAL","100.0","-25.6","AGGREGATED","100.0","80.4","AGGREGATED","100.0","5.1","AGGREGATED","100.0"
"Cop Upper","12-January-2018","-25.2","ACTUAL","95.8","-7.6","ACTUAL","95.8","-19.9","AGGREGATED","95.8","80.5","AGGREGATED","95.8","4.3","AGGREGATED","95.8"
