Air_Temp_Avg,Relative_Humidity_Avg,Wind_Speed_10m_Avg,Heating_kWh,Electricity_kWh,Cooling_kWh,Natural_Gas_kWh,Domestic_Water_m3
-4.6,61.8,10.2,22011.806498320002,11377.488999998197,3668.3324839509005,5320.44036746,4.22984
5.9,32.3,9.5,12180.3569665,11255.341000001878,3932.1374769007,5265.890323820001,4.8454
5.3,49.2,13.1,11271.982628689999,10501.66599999927,3885.7369997429505,5207.359721440001,2.4808749999999997
7.3,39.8,13.5,10363.60829088,9874.32899999991,3839.3365225852003,5148.82911906,0.11635
1.4,48.8,19.3,14787.022940720002,11177.835999999195,3851.4960412795003,5360.8931776,7.8662
-0.1,58.8,8.9,15875.37936696,11244.614000001922,3875.5278690195005,5336.81538056,5.03135
1.6,55.5,9.2,13961.138946680001,11325.395999999717,3905.1251163788,5176.479141180001,14.53916
6.1,41.4,10.0,10598.061256220002,11170.204999998212,3937.3541419467006,5115.97909278,9.51441
7.9,38.0,20.5,9372.77416488,11134.67100000009,3989.7376649985003,5172.329137860001,1.17469
4.4,37.4,19.0,12834.69360108,10423.041999999434,3791.2845899480003,5249.00142142,1.45409
1.0,46.4,16.1,15571.573568360001,10304.634999999776,3618.1880238739004,5311.20702674,5.9593
2.5,48.7,19.9,15077.509284220001,11144.680999999866,3635.9246850303,5369.57096232,24.64733
-0.3,62.3,12.2,20035.868806460003,11254.097000002861,5710.803384994901,5345.30427624,1.25437
3.8,48.8,17.1,18441.33975306,11302.110999999568,7566.2509827184,5280.882002480001,6.76572
-4.2,93.3,12.6,24996.88388638,11205.985999999568,7357.185804223201,5457.018254500001,14.09842
-1.9,85.4,8.5,22906.273880560002,11095.5979999993,7321.774026835101,5461.4279802500005,4.55161
3.8,61.6,13.3,18485.731455240002,10398.592000002041,7521.419901140501,5465.837706,0.13337
7.5,46.1,27.9,15750.99037856,10309.542999997735,7833.857107446101,5327.8264844800005,3.30239
-6.2,60.5,42.7,27334.63020102,11255.270000001416,7295.802068611701,5399.55709742,6.37596
-3.1,44.9,17.4,25553.862109740003,11425.480999998748,7139.9615271392,5431.5210118800005,6.49546
5.0,34.5,22.1,18557.292623600002,11224.79600000009,7769.3111349893,5400.3793203000005,3.3245
7.5,33.9,22.4,16194.332399900002,11081.9020000007,8022.3047361668005,5336.970936240001,4.40774
4.2,47.5,12.8,17671.33635928,10808.598999997601,7703.554779013401,5351.809837000001,4.88347
5.5,43.2,10.5,16795.707881000002,10539.042000001296,7766.565059063401,5389.529311620001,0.77236
1.9,66.3,15.1,19445.72111212,10625.667999999598,7496.209927699101,5347.9626117,0.07936
3.2,53.2,8.2,19272.40986236,10940.707000000402,7749.2885194869,5400.27654244,3.73766
6.7,34.7,12.6,16370.765874380002,11193.041999999434,7982.2067523694,5424.829339860001,6.00684
7.6,35.7,15.0,15462.254036460003,10831.332999998704,7989.0030704827,5369.59040678,6.80732
1.8,63.5,20.6,19331.68490978,11333.314000001177,7566.2275370328,5328.49592946,1.58787
2.4,46.6,15.4,19077.42359526,11198.343000002205,7605.8185078791,5395.140427220001,5.15862
1.5,48.5,22.0,19963.26041504,10563.17100000009,7423.4521038609,5499.45717734,4.81225
-0.5,46.1,17.7,22271.242816980004,10502.077999999747,7371.209254922701,5490.754392600001,0.78284
-1.2,59.1,11.9,22192.451087280002,11270.76399999857,7338.842485951901,5489.49883604,5.12498
-0.8,48.4,9.2,21786.661873760004,11473.110000001267,7488.0039377391,5433.968236060001,9.34743
3.6,37.9,10.1,18239.217369140002,11385.608999997377,7724.913798595,5480.9627181,12.15428
5.8,37.6,10.9,12540.34614338,11110.99100000225,5398.512714224301,5450.212693500001,4.46752
7.5,33.7,6.2,9792.066166980001,10883.842000002041,4078.9748751028,5416.432110920001,7.47512
9.8,31.6,10.0,8308.548313500001,10120.190999999642,3959.3842942786005,5411.4348847,4.45075
0.0,83.3,19.3,15672.1375377,10379.956000000238,3682.9567303439003,5436.25990456,4.79524
0.1,64.1,18.8,15795.21541394,11048.530999995768,3705.0982496824004,5465.004372,4.48604
3.0,50.9,9.4,12971.657599540002,11119.487000001594,3791.1263315702004,5535.9905399,6.94219
9.6,35.3,14.7,9628.2715915,10860.348999999464,3955.2256157953,5560.28500378,2.15666
-1.1,74.0,26.5,17528.669578480003,11170.623000001535,3701.8422300947,5352.0598372,7.84493
-2.1,65.0,8.2,18557.348179200002,11133.705000000075,3698.9144501054,5511.704409360001,4.38457
0.1,71.8,9.9,16802.6384421,10601.401000000536,3605.1785990766,5513.96552228,0.74717
0.6,87.9,8.0,15733.25703104,10402.473999997601,3557.5281738053004,5514.9266341600005,0.02368
5.7,50.5,14.0,11975.65402496,10905.547000002116,3321.7085373298,5444.09046638,7.91851
7.9,35.2,17.3,9870.224562840001,11227.181999998167,3543.6043672696,5401.2682099,9.55164
8.7,41.3,17.7,9708.257766600002,11002.941999999806,7193.458720257001,5421.00989236,10.16271
11.9,45.5,13.9,7131.252927220001,10866.599000001326,7162.692119328401,5498.1155096,10.00128
15.2,34.0,21.2,5708.12123316,10611.549000000581,7152.727702948401,5618.95449516,9.95685
6.7,57.8,16.3,10590.91402828,10380.31299999915,3128.2787004191,5572.2489022400005,0.06731
4.9,70.8,17.6,12793.42134584,10351.931000001729,3308.6698054255003,5503.287735960001,0.10042
6.0,65.7,9.8,11050.033840020002,11096.642999999225,3516.9495534531,5210.440279460001,7.0016
6.2,74.8,12.7,10624.67794418,11132.055999999866,3598.267983246,5344.693164640001,10.54882
7.2,55.2,11.0,9664.26328696,10895.192999998108,3676.8022378739,5566.029452820001,5.60197
11.3,42.1,24.4,7269.56970454,10624.430000001565,5862.7578040792005,5625.126722320001,6.27117
10.1,51.3,15.0,7505.77544906,10447.92999999784,3647.9581831645005,5641.46562428,5.83038
2.4,91.2,28.8,13437.45241662,10340.977000001818,3571.2937219632004,5519.77663804,6.61387
1.6,92.9,11.6,15021.47590606,10245.261999998242,3448.1921497204003,5544.1211019600005,0.0376
5.6,64.2,11.0,10763.239166140002,10805.464999999851,3667.3272501808,5544.821102520001,1.05456
7.8,60.3,15.3,8612.25133424,10896.316000001505,3769.6999056425,5627.02394606,5.39476
9.6,50.0,8.9,7921.470226060001,10194.032999999821,3721.8413999115005,5600.412813660001,13.69516
11.0,51.0,13.6,6568.674699380001,10490.110999999568,4145.965060283401,5710.82679088,4.72877
11.9,49.6,6.8,6215.68275032,10695.987999999896,8611.878738396501,5641.182290720001,1.74553
14.7,41.2,10.6,5341.99871804,8793.485999999568,7954.534981940001,5694.254555400001,4.0881
16.9,37.2,13.2,3936.2864823600003,8728.186000002548,9180.978795676001,5706.88789884,5.18534
17.2,43.2,15.1,5484.309943,10335.652999999002,9566.203132926801,5676.73231916,0.91478
11.0,47.5,27.6,7700.30616024,10793.381000000983,3727.424403795,5607.840597380001,4.61677
4.2,65.9,18.6,12192.840309820001,10964.331000000238,3657.8170939593,5657.72952618,1.37785
0.6,75.6,13.7,15393.581759300001,10953.05700000003,3492.3989899192,5592.879474300001,5.74898
4.7,51.0,8.4,11979.67902818,10796.415999997407,3644.7842234764003,5661.468418060001,5.18671
6.4,53.6,10.9,9927.73849774,10183.947000002488,3640.9625767236003,5655.4906355,4.06383
5.0,83.7,15.1,10959.73654556,10288.379999997094,3644.9131747472,5662.6600856800005,0.04494
6.5,91.1,23.1,10267.924881,10639.360000001267,3651.3226390481004,5638.03784376,5.29113
8.5,79.9,11.6,9044.52390228,11130.75,3806.2048381217005,5691.91844242,0.81073
10.6,74.8,19.7,7587.56995894,11113.583000000566,7527.442511629,5652.24896624,1.70291
14.2,49.5,18.6,5190.69304144,10691.554999999702,8370.5522965157,5618.67393938,1.87503
11.1,44.5,20.1,7656.39779178,10853.537999998778,3670.7356667249,5614.71838066,4.96267
12.3,38.5,10.8,6028.92982314,10262.272000001743,7150.406580074,5681.7823232,0.16491
15.3,34.8,9.8,3959.92816794,10200.148000000045,8293.8409439432,5730.543473320001,0.09492
17.4,38.4,11.1,3190.8081082000003,10702.277999999002,9244.076997047001,5721.499021640001,0.94469
19.7,41.2,8.8,2927.4051197000003,10721.120000001043,11224.9003985165,5710.74901304,6.2438
22.1,36.7,7.7,2126.52114566,10542.419000001624,12700.9880110999,5690.13232988,0.68666
22.6,38.7,11.3,721.28391036,10509.025999998674,12686.3110119143,5683.8989915600005,0.14132
20.6,42.8,17.4,1907.3237480800003,10517.012999998406,11429.223687099102,5650.1711868,1.18447
11.9,73.3,16.5,7665.8811327,9983.241000000387,3536.107609299,5708.27678884,4.79372
9.4,70.3,14.8,8163.442641860001,10068.527999999002,3712.7151667917,5884.479707580001,0.24209
7.8,69.4,21.2,8640.77635706,10861.956000002101,4083.2185441964,5619.21560648,2.07543
9.1,69.4,10.6,7779.8256683,10752.715999998152,3986.8362614055004,5667.38231168,0.42463
10.1,83.5,12.0,6864.202713580001,10896.892000000924,4103.5371614795,5656.29063614,9.7924
10.1,76.7,13.6,6990.1305921,10802.500000001863,4100.4013010305,5704.48511914,2.29949
12.3,44.5,11.7,5729.2962501,10694.341999998316,7833.0511620036,5610.868377580001,4.808
13.9,41.8,11.9,5255.604204480001,9991.925000000745,7826.829263187501,5617.63782744,0.05719
17.7,42.5,13.2,3638.46402188,9753.879000000656,10876.518025475401,5631.646171980001,8.713
22.0,50.4,10.9,1325.67050498,10466.234999997541,12822.5597523573,5560.615559600001,4.9106
19.3,55.9,21.7,1015.8008126400001,10582.967000002041,9803.81343364,5569.501677820001,0.47116
16.1,37.9,25.4,6009.85480788,10690.71299999766,7696.4243598803005,5635.5461751,5.26642
15.9,35.8,15.4,4525.46750926,10439.188000001013,8134.035150893601,5677.42398638,10.12946
16.1,47.1,11.8,3472.363889,10470.42699999921,8938.960706070002,5674.510095160001,0.70392
12.8,75.1,12.7,7322.605858080001,9981.108000000939,3949.7657017612,5653.8378564,0.06298
15.2,57.4,15.4,4157.76165954,9762.661000002176,8681.8816941767,5731.6684742200005,0.02354
18.2,42.3,8.3,4053.51157614,10607.26499999687,10484.884223923702,5792.60463408,9.41077
22.8,33.0,15.7,2603.71319408,10687.612999999896,13064.3932071892,5832.12133236,6.05547
18.5,48.7,15.7,787.05062964,10753.116000000387,9218.6325667496,5957.904766320001,6.25342
15.0,74.9,10.0,5609.03782056,10929.944000000134,7397.392224316501,6042.33538942,3.60965
19.9,55.0,16.2,3158.9025271200003,10744.012000000104,10935.580638212501,5899.3463861400005,8.54391
23.5,49.8,12.6,398.85031908,10122.092000002041,13330.431401692402,5963.98532674,0.01506
23.6,52.5,9.6,240.75019260000002,10024.083999998868,14318.368117241,6037.92427478,0.00834
25.4,47.8,13.1,425.33922916000006,10842.955000001937,17235.887688380302,6164.3188203400005,1.4706
27.3,42.3,13.0,535.91153984,10839.97099999711,18962.3078168256,6008.9631405,7.03665
27.3,32.9,18.5,322.81414714000005,10636.925000000745,18817.9117006366,5905.30750202,0.71873
27.0,33.0,19.4,54.705599320000005,10278.128999998793,18523.6712770673,5830.06577516,0.72
22.7,58.3,15.4,566.7837867600001,10360.23000000231,14045.659625184602,5867.343582760001,0.01825
20.0,62.8,11.7,2231.9156744200004,9979.488999998197,10738.4287987128,5922.07973766,4.7619
16.0,86.2,12.9,3594.5834312200004,9922.410000002012,6384.052108420301,5958.143655400001,0.00732
14.8,78.6,8.1,5342.0320514000005,10813.214999997988,6785.568266452401,5972.90477832,1.53537
17.7,74.0,9.9,4270.936750080001,10693.867000000551,8886.4247860618,5943.89919956,1.25783
18.8,73.8,9.1,5128.18188032,10677.33699999936,10182.300066991502,5927.1297417000005,6.09475
19.3,64.4,8.1,3106.26359612,10336.53800000064,10810.8964821917,5836.51300254,0.72133
20.5,57.2,7.1,2684.9743702000005,10470.591000001878,11551.7098100949,5626.02394526,1.10841
22.8,48.9,11.9,2105.16557302,9748.039999999106,13455.092112027602,5759.34349636,0.00805
17.6,64.2,10.7,4038.3393417800003,9609.531999999657,8774.143397723401,5964.34088258,4.74737
18.8,62.2,8.5,3332.1693324,10471.780999999493,10595.3134030997,5976.557559020001,0.89441
20.4,56.5,10.5,2579.3492857,10575.422999998555,11689.5938871085,6009.76036336,0.70394
22.1,53.5,11.6,2429.4824991400005,10557.525000002235,13193.1422589509,6039.824276300001,0.91837
21.7,54.9,10.9,2278.36571158,10468.076999999583,12653.320001564402,6053.599287320001,5.54041
20.5,55.5,14.0,2.3055574,10314.096000000834,11036.0541931406,6040.3631656200005,0.27797
17.1,69.2,17.1,4324.5590152,9699.528999997303,8734.9070428718,5989.19645802,0.08285
16.0,82.1,13.3,5755.854604680001,9560.973000003025,7608.3477112132005,6008.565917960001,0.56102
17.0,83.0,11.4,4090.5116057400005,10346.957999996841,9138.7677694639,6001.53535678,10.39577
17.4,88.5,11.0,1502.06509054,10522.252000000328,7844.9908773954,5994.46590668,6.39649
19.8,64.2,15.2,993.2980168600001,10482.298000000417,9729.118410029101,6048.3520609,5.30275
15.8,59.7,12.6,6011.7131427,10450.80700000003,8283.8853196953,5998.4631321,6.42449
18.1,38.8,15.5,3378.1860358800004,10546.206000002101,10170.181578247,5985.36867718,10.31991
18.8,41.2,9.8,3691.3279530600003,9763.616999998689,10454.143999391401,5938.351972900001,0.52024
18.9,51.4,10.7,2994.99128488,9592.536999998614,9986.5637607599,5977.196448420001,0.19021
18.0,62.7,14.2,3825.2725046600003,10473.1520000007,9825.5153463735,5975.46866926,6.82155
18.0,63.1,14.7,3279.0331787800005,10636.856000002474,9548.3580354745,5983.23534214,10.16394
19.7,58.8,9.9,2472.11031102,10619.805999999866,10968.970225217601,6012.007587380001,7.90842
21.4,58.6,12.3,407.96421526,10578.008999999613,12162.7893674412,6013.60758866,5.01439
21.4,56.8,11.6,1901.4848545200002,10487.757999999449,12461.499124828002,6017.840925380001,8.86224
21.7,48.0,7.3,1976.5821368200002,9823.205000000075,12477.4920131179,6051.13539646,4.73374
24.2,42.8,12.9,2081.52388744,9657.366000000387,14288.1993812952,6055.946511420001,0.0534
21.2,71.8,15.0,1.2916677,9965.572999998927,12272.488799652901,5933.26585772,0.08187
23.3,52.8,10.7,0.4222225600000001,10600.564000001177,12744.195478950001,5844.2546754,6.25635
20.3,56.5,10.5,2790.60501026,10552.3209999986,11559.0805475054,5824.65465972,10.11586
21.9,44.9,11.2,2831.38559844,10523.916999999434,12357.751966048001,5787.743519080001,4.97788
19.9,53.7,11.9,719.6283534800001,10439.632999999449,10416.6309024314,5819.02687744,5.02851
19.0,49.7,15.0,1279.36491238,9743.637000000104,8976.807904049801,5849.9046799200005,0.08735
13.8,66.3,11.0,9091.360050860001,9788.86900000088,6386.499251854801,5680.95732254,5.08435
17.8,54.1,11.5,3948.75871456,10713.370999999344,9733.8515078096,5682.498990440001,4.99928
17.8,53.6,15.8,3280.0470684800007,10634.798000000417,8131.403372685,5668.37397914,8.95001
18.8,44.5,18.3,1389.24277806,10439.952000001445,7894.2678471052,5668.743423880001,5.65666
18.8,42.3,6.9,4057.08102344,10346.238999998197,9536.4593500325,5678.69620962,9.88337
21.2,40.5,8.3,5918.546401500001,10605.941000001505,13047.685225488502,5686.798993880001,5.10211
23.7,33.7,9.8,2374.5018996,9859.931999998167,13309.714207754101,5710.4573461400005,0.45909
22.9,40.9,12.6,2365.49633684,9772.167999999598,13216.784302167802,5718.629574900001,4.2156
16.6,65.4,11.3,5424.13489486,10587.208000000566,8512.0616626652,5682.423990380001,6.39627
10.1,90.8,13.0,10581.669576440001,11124.099000001326,4419.4413985432,5632.632283880001,0.68658
12.4,67.1,13.0,7392.84480316,10745.76399999857,4364.534533578701,5605.557262220001,0.28557
11.8,83.4,13.3,7083.022333080001,10762.106000000611,3908.8090197287,5516.9155246400005,0.84709
13.5,67.7,11.7,5805.779644620001,10590.74700000137,4000.9271184511003,5546.68221512,4.77778
12.2,74.9,13.1,6814.51378494,10068.401000000536,6126.9027594702,5519.89886036,0.21801
12.4,78.6,13.1,7068.4000991600005,10011.64699999988,4092.3711537125,5523.632196680001,0.01716
9.1,80.8,25.7,7942.63690966,10686.730999998748,4124.3393460281,5525.923865180001,0.63232
10.8,64.3,17.0,7366.814226780001,10534.561999998987,4483.840835465,5646.7211840400005,5.19169
13.1,59.0,14.8,6404.007900980001,10392.256000002846,8970.3075877172,5590.015583120001,0.02323
14.7,53.3,6.6,4689.356529260001,10376.357999999076,8588.1048131981,5481.829385460001,2.57644
14.3,62.8,15.5,6499.174643780001,10105.52100000158,6724.641721710101,5536.082206640001,1.25806
14.5,59.3,7.4,4660.3898394200005,9643.514999998733,7625.832331249401,5693.718443860001,4.69023
16.9,47.7,8.7,4730.281562,9425.455000000075,8510.0658486785,5736.26014456,0.00573
16.0,51.7,11.5,4647.9537183600005,10060.868999997154,8366.3467266612,5655.48507994,0.08581
11.9,73.8,15.5,7644.5061156,10372.196000002325,3860.1738756622003,5592.885029860001,4.12367
9.8,67.3,18.2,7395.019804900001,10851.016999999061,3727.336482474,5607.12115236,6.12257
10.9,62.2,15.7,6649.671986400001,10752.241000000387,4275.8512277967,5668.371201360001,0.98744
13.7,56.1,7.7,5156.8041254400005,11049.502000000328,9313.6637919078,5667.071200320001,0.09373
14.7,50.7,8.9,4827.7788622200005,10477.474999999627,8644.441864984201,5699.337892800001,4.55454
20.4,33.2,15.8,0.10277786000000001,10247.882999999449,10174.926398870302,5754.11849218,9.16187
15.5,46.0,10.5,6571.31359038,10340.11400000006,8616.899045825601,5750.47960038,0.04643
14.6,49.3,9.3,5629.22950338,11093.763000000268,9157.254692559502,5943.8880884400005,7.46504
14.5,56.5,9.6,5863.31302398,11095.51099999994,7653.363427565201,5734.25736518,6.35238
16.9,55.2,8.6,5272.659773680001,10815.209999999031,9594.6339574275,5594.701697980001,14.67774
14.3,65.9,13.7,5524.36830838,10751.799000002444,6838.7753192109,5712.401792140001,4.75526
11.6,88.7,10.6,7620.16442946,10356.371999999508,3503.7701474352,5704.868452780001,4.76
11.8,85.2,11.7,6660.405328320001,10255.894999999553,3604.0590675892004,5688.95177338,4.76
11.6,68.5,6.2,7347.69754482,10975.528000000864,5795.105278280401,5673.41842762,4.66642
12.6,50.9,8.9,6210.4771906000005,11272.155999999493,4635.0010319496005,5725.624024940001,13.40639
7.8,65.1,17.0,8868.007094400002,11622.857000000775,3856.8826875461004,5649.629519700001,6.21849
8.2,40.4,15.4,9433.907547120001,11123.420999996364,4104.9937246974005,5678.2684315,4.59253
9.0,52.1,8.1,9192.935132120001,11277.61600000225,8196.4798037785,5704.31289678,7.96849
16.6,41.9,22.8,8417.587289620002,6714.072000000626,6173.4746832039,5598.95586805,7.96849
11.0,43.9,11.7,7642.2394471200005,9917.85899999924,4150.4695626293005,5493.5988393200005,7.96849
9.2,51.8,9.3,8975.87384736,11267.207999998704,7513.073237066901,5415.61266582,7.96849
14.3,39.4,16.9,4909.26503852,11416.990000000224,9215.748747420801,5432.55434604,7.96849
14.9,42.9,12.7,7523.106018480001,10970.955000001937,7894.1183808595,5436.90434952,7.96849
9.7,49.9,8.8,8461.09287998,11291.447000000626,5664.858633351,5375.923745180001,7.96849
13.7,49.4,10.6,5704.22956338,11149.703999998048,10045.963405227501,5368.190405660001,7.96849
15.7,53.6,9.9,6367.84120538,9898.775000002235,7461.2729254444,5510.46829726,5.21677
15.1,54.8,8.8,5327.54870648,9933.679999999702,9321.236748356601,5619.4072733,3.44568
15.7,45.1,16.9,5794.343524360001,10997.648000000045,9140.532057305301,5605.340595380001,6.54593
12.2,42.1,16.8,8060.034225800001,11253.027999997139,3833.8150636264,5587.42669216,12.77636
9.8,40.6,12.2,9048.61279444,11604.058000002056,7064.976363169,5607.75170842,14.65614
14.0,44.9,13.9,6312.818939140001,10518.37299999781,8190.852839234501,5584.34335636,3.44666
