year,month,day,hour,minute,open,close,high,low,volume,number_of_trades
2023,4,4,11,15,1865.29,1863.3,1873.71,1858,180.272656,230
2023,4,4,11,30,1865.7,1860.78,1868.52,1857.25,28.032245,117
2023,4,4,11,45,1864.36,1864.56,1866.44,1860.62,133.561282,119
2023,4,4,12,0,1865.1,1861.18,1869.23,1861.18,29.833252,83
2023,4,4,12,15,1867.17,1867.23,1869.59,1865.5,68.988572,77
2023,4,4,12,30,1868.78,1865.92,1873.44,1862.36,143.501839,180
2023,4,4,12,45,1865.92,1869.25,1870.1,1863.04,81.571759,101
2023,4,4,13,0,1869.53,1876,1891.47,1867.64,216.518699,333
2023,4,4,13,15,1875.84,1876.01,1882.33,1872.7,69.991447,165
2023,4,4,13,30,1876.07,1869.17,1878.35,1867.62,202.471039,194
2023,4,4,13,45,1867.84,1864.18,1870.51,1857.87,45.074134,130
2023,4,4,14,0,1865.7,1867.63,1869.23,1864.66,15.299606,91
2023,4,4,14,15,1867.26,1867.13,1869.91,1860.21,19.27575,60
2023,4,4,14,30,1868.19,1870.75,1878.18,1868.19,25.91532,117
2023,4,4,14,45,1870.76,1864.09,1874.12,1864.09,47.401631,116
2023,4,4,15,0,1864.4,1863.02,1868.22,1860.91,13.333849,94
2023,4,4,15,15,1863.05,1860.02,1863.86,1852.66,13.815731,488
2023,4,4,15,30,1859.49,1863.66,1863.66,1856.68,109.750971,822
2023,4,4,15,45,1864.27,1862.99,1867.35,1862.72,57.561833,322
2023,4,4,16,0,1863.25,1859.85,1863.25,1859.19,34.485468,89
2023,4,4,16,15,1859.34,1864.34,1864.85,1857.82,15.611699,112
2023,4,4,16,30,1864.4,1867.35,1867.35,1861.31,152.722772,125
2023,4,4,16,45,1867.35,1866.1,1868.19,1864.27,27.613747,62
2023,4,4,17,0,1866.43,1865.77,1869.55,1864.81,94.141372,138
2023,4,4,17,15,1865.81,1868.3,1873.63,1865.81,62.638239,162
2023,4,4,17,30,1869.25,1870.26,1873,1867.11,46.912753,94
2023,4,4,17,45,1871.05,1871.56,1871.85,1867.97,57.023732,124
2023,4,4,18,0,1871.15,1868.69,1872.34,1868.69,20.212105,93
2023,4,4,18,15,1868.7,1866.05,1869.55,1865.36,38.350821,80
2023,4,4,18,30,1866.4,1868.39,1868.45,1864.21,15.163694,54
2023,4,4,18,45,1868.84,1864.85,1869.99,1862.72,15.975747,71
2023,4,4,19,0,1864.64,1866.06,1867.23,1864.38,12.653444,38
2023,4,4,19,15,1866.95,1862.97,1868.52,1862.52,30.334236,62
2023,4,4,19,30,1863.38,1868.17,1870,1862.52,69.896568,93
2023,4,4,19,45,1869.06,1869,1870.9,1865.88,22.370426,77
2023,4,4,20,0,1869.05,1868.92,1869.28,1867.26,19.098492,39
2023,4,4,20,15,1869.12,1867.01,1871.72,1866.57,215.575382,220
2023,4,4,20,30,1867.16,1873.12,1879.48,1866.78,96.423239,118
2023,4,4,20,45,1873.62,1877.41,1886.05,1873.08,128.706696,223
